model,year,odometer,price,DAS,accident_history,paintJob,wheels,emi,zipCode,interior,driveType,state
Model S,2020,25297.0,56900,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Tempest Wheels",889.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,FL
Model S,2020,27702.0,57200,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",894.0,85209,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,GA
Model S,2020,34506.0,57900,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"19"" Tempest Wheels",907.0,85209,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,MD
Model S,2020,16444.0,58400,Full Self-Driving Capability,Previously Repaired,Solid Black Paint,"19"" Tempest Wheels",915.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,FL
Model S,2020,15063.0,58700,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",921.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,16994.0,58800,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",923.0,85209,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,CA
Model S,2020,14721.0,59100,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"21"" Sonic Carbon Twin Turbine Wheels",928.0,85209,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,NC
Model S,2020,16870.0,59600,Autopilot,No Reported Accidents/Damage,Red Multi-Coat Paint,"19"" Tempest Wheels",937.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,NJ
Model S,2020,30024.0,59700,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",939.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,GA
Model S,2020,33215.0,60200,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Sonic Carbon Slipstream Wheels",948.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,30146.0,60300,Full Self-Driving Capability,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"21"" Sonic Carbon Twin Turbine Wheels",950.0,85209,Black and White Premium Interior with Carbon Fiber D̩cor,All-Wheel Drive,CA
Model S,2020,13149.0,61200,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",966.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,GA
Model S,2020,42094.0,62100,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",982.0,85209,Black and White Premium Interior with Carbon Fiber D̩cor,All-Wheel Drive,CA
Model S,2020,22608.0,62100,Full Self-Driving Capability,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Tempest Wheels",982.0,85209,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,MD
Model S,2020,23333.0,63000,Full Self-Driving Capability,Previously Repaired,Pearl White Multi-Coat Paint,"21"" Sonic Carbon Twin Turbine Wheels",998.0,85209,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,CA
Model S,2020,41391.0,47300,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"19"" Tempest Wheels",716.0,85254,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,36925.0,53100,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Tempest Wheels",820.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,16994.0,58800,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",923.0,85254,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,CA
Model S,2020,41391.0,47300,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"19"" Tempest Wheels",716.0,85260,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,36925.0,53100,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Tempest Wheels",820.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,16994.0,58800,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",923.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,CA
Model S,2020,45284.0,47200,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Sonic Carbon Slipstream Wheels",714.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MA
Model S,2020,60507.0,48200,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"21"" Sonic Carbon Twin Turbine Wheels",732.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,FL
Model S,2020,27828.0,49400,Autopilot,Previously Repaired,Midnight Silver Metallic Paint,"19"" Tempest Wheels",754.0,85260,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,MN
Model S,2020,25082.0,49700,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Sonic Carbon Slipstream Wheels",759.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,FL
Model S,2020,32822.0,49900,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",763.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model S,2020,25039.0,50300,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Tempest Wheels",770.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,FL
Model S,2020,38783.0,50400,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",772.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model S,2020,19821.0,50500,Autopilot,No Reported Accidents/Damage,Red Multi-Coat Paint,"19"" Sonic Carbon Slipstream Wheels",773.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MD
Model S,2020,29199.0,50700,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Sonic Carbon Slipstream Wheels",777.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,FL
Model S,2020,47056.0,51100,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"21"" Sonic Carbon Twin Turbine Wheels",784.0,85260,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,NC
Model S,2020,28249.0,51500,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"19"" Silver Wheels",791.0,85260,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,MN
Model S,2020,33368.0,51500,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Sonic Carbon Slipstream Wheels",791.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,56931.0,51800,Full Self-Driving Capability,Previously Repaired,Midnight Silver Metallic Paint,"19"" Tempest Wheels",797.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MD
Model S,2020,34703.0,51900,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",799.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,VA
Model S,2020,28674.0,52400,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",808.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,GA
Model S,2020,42529.0,52500,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"21"" Sonic Carbon Twin Turbine Wheels",809.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,50881.0,53100,Full Self-Driving Capability,Previously Repaired,Solid Black Paint,"19"" Tempest Wheels",820.0,85260,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,NC
Model S,2020,22417.0,53700,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"19"" Silver Wheels",831.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,FL
Model S,2020,40479.0,53700,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"21"" Sonic Carbon Twin Turbine Wheels",831.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model S,2020,20180.0,53700,Autopilot,Previously Repaired,Deep Blue Metallic,"21"" Sonic Carbon Twin Turbine Wheels",831.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,NJ
Model S,2020,28579.0,54000,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",836.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,38650.0,54100,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"19"" Tempest Wheels",838.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,NJ
Model S,2020,20260.0,54400,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Tempest Wheels",844.0,85260,All Black Premium Interior with Carbon Fiber D̩cor,All-Wheel Drive,GA
Model S,2020,21684.0,54400,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Sonic Carbon Slipstream Wheels",844.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,32577.0,55400,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",862.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,GA
Model S,2020,30505.0,55600,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",865.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model S,2020,29418.0,55700,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",867.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,MD
Model S,2020,15604.0,55800,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"21"" Sonic Carbon Twin Turbine Wheels",869.0,85260,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,NJ
Model S,2020,35236.0,55800,Full Self-Driving Capability,Previously Repaired,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",869.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,FL
Model S,2020,18720.0,56000,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Sonic Carbon Slipstream Wheels",872.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,CA
Model S,2020,37443.0,56400,Full Self-Driving Capability,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Sonic Carbon Slipstream Wheels",880.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,CA
Model S,2020,27404.0,56500,Autopilot,Previously Repaired,Midnight Silver Metallic Paint,"19"" Sonic Carbon Slipstream Wheels",881.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,13138.0,56800,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Tempest Wheels",887.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,MN
Model S,2020,25297.0,56900,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Tempest Wheels",889.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,FL
Model S,2020,27702.0,57200,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",894.0,85260,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,GA
Model S,2020,34506.0,57900,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"19"" Tempest Wheels",907.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,MD
Model S,2020,16444.0,58400,Full Self-Driving Capability,Previously Repaired,Solid Black Paint,"19"" Tempest Wheels",915.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,FL
Model S,2020,15063.0,58700,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",921.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,16994.0,58800,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",923.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,CA
Model S,2020,14721.0,59100,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"21"" Sonic Carbon Twin Turbine Wheels",928.0,85260,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,NC
Model S,2020,16870.0,59600,Autopilot,No Reported Accidents/Damage,Red Multi-Coat Paint,"19"" Tempest Wheels",937.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,NJ
Model S,2020,30024.0,59700,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",939.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,GA
Model S,2020,33215.0,60200,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Sonic Carbon Slipstream Wheels",948.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,30146.0,60300,Full Self-Driving Capability,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"21"" Sonic Carbon Twin Turbine Wheels",950.0,85260,Black and White Premium Interior with Carbon Fiber D̩cor,All-Wheel Drive,CA
Model S,2020,13149.0,61200,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",966.0,85260,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,GA
Model S,2020,42094.0,62100,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",982.0,85260,Black and White Premium Interior with Carbon Fiber D̩cor,All-Wheel Drive,CA
Model S,2020,22608.0,62100,Full Self-Driving Capability,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Tempest Wheels",982.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,MD
Model S,2020,23333.0,63000,Full Self-Driving Capability,Previously Repaired,Pearl White Multi-Coat Paint,"21"" Sonic Carbon Twin Turbine Wheels",998.0,85260,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,CA
Model S,2020,41391.0,47300,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"19"" Tempest Wheels",716.0,85281,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,36925.0,53100,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Tempest Wheels",820.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,16994.0,58800,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",923.0,85281,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,CA
Model S,2020,45284.0,47200,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Sonic Carbon Slipstream Wheels",714.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MA
Model S,2020,60507.0,48200,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"21"" Sonic Carbon Twin Turbine Wheels",732.0,85281,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,FL
Model S,2020,27828.0,49400,Autopilot,Previously Repaired,Midnight Silver Metallic Paint,"19"" Tempest Wheels",754.0,85281,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,MN
Model S,2020,25082.0,49700,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Sonic Carbon Slipstream Wheels",759.0,85281,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,FL
Model S,2020,32822.0,49900,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",763.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model S,2020,25039.0,50300,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"19"" Tempest Wheels",770.0,85281,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,FL
Model S,2020,38783.0,50400,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",772.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model S,2020,19821.0,50500,Autopilot,No Reported Accidents/Damage,Red Multi-Coat Paint,"19"" Sonic Carbon Slipstream Wheels",773.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MD
Model S,2020,29199.0,50700,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Sonic Carbon Slipstream Wheels",777.0,85281,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,FL
Model S,2020,47056.0,51100,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"21"" Sonic Carbon Twin Turbine Wheels",784.0,85281,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,NC
Model S,2020,28249.0,51500,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"19"" Silver Wheels",791.0,85281,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,MN
Model S,2020,33368.0,51500,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Sonic Carbon Slipstream Wheels",791.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,56931.0,51800,Full Self-Driving Capability,Previously Repaired,Midnight Silver Metallic Paint,"19"" Tempest Wheels",797.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MD
Model S,2020,34703.0,51900,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"19"" Tempest Wheels",799.0,85281,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,VA
Model S,2020,28674.0,52400,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"19"" Tempest Wheels",808.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,GA
Model S,2020,42529.0,52500,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"21"" Sonic Carbon Twin Turbine Wheels",809.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model S,2020,50881.0,53100,Full Self-Driving Capability,Previously Repaired,Solid Black Paint,"19"" Tempest Wheels",820.0,85281,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,NC
Model S,2020,22417.0,53700,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"19"" Silver Wheels",831.0,85281,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,FL
Model S,2020,40479.0,53700,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"21"" Sonic Carbon Twin Turbine Wheels",831.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
